Id,WnvPresent
31214,0.0
31215,0.0
31216,0.0
31217,2.250243087082851e-24
31218,0.0
31219,3.4681816623022367e-28
31220,1.6926536782137283e-32
31221,3.52342317291204e-24
31222,0.0
31223,0.0
31224,0.0
31225,6.447462156361885e-28
31226,0.0
31227,7.225313848982496e-26
31228,3.6352296335337495e-30
31229,6.2781211152088345e-22
31230,0.0
31231,0.0
31232,0.0
31233,1.4477312150679258e-25
31234,0.0
31235,1.2159449731041705e-24
31236,5.9114902973135e-29
31237,1.1595925928921951e-20
31238,0.0
31239,0.0
31240,0.0
31241,2.9474022647307674e-24
31242,0.0
31243,9.409832644620213e-25
31244,3.931417346438124e-29
31245,5.32465934602544e-21
31246,0.0
31247,0.0
31248,0.0
31249,1.5394104847571257e-24
31250,0.0
31251,1.0851902180319464e-25
31252,2.778819180541605e-30
31253,6.171269716270031e-22
31254,0.0
31255,0.0
31256,0.0
31257,1.685295444080069e-25
31258,0.0
31259,6.629125016883725e-28
31260,2.626478145450462e-32
31261,4.704440639184258e-24
31262,0.0
31263,0.0
31264,0.0
31265,1.2431033270738994e-27
31266,0.0
31267,1.8632938000224522e-21
31268,6.081887700255839e-26
31269,1.2263980766600039e-17
31270,0.0
31271,0.0
31272,0.0
31273,5.067005913809026e-21
31274,0.0
31275,7.650176159151429e-23
31276,3.721286075590895e-27
31277,6.710701759671333e-19
31278,0.0
31279,0.0
31280,0.0
31281,2.070146584183001e-22
31282,0.0
31283,1.1569845505819522e-22
31284,4.9843444443010764e-27
31285,1.1501967097065164e-18
31286,0.0
31287,0.0
31288,0.0
31289,3.4263485531565295e-22
31290,0.0
31291,4.991465608789047e-25
31292,2.596982015836634e-29
31293,6.048470654784182e-21
31294,0.0
31295,0.0
31296,0.0
31297,1.2523198424819771e-24
31298,0.0
31299,3.826943470564033e-25
31300,2.021698616431214e-29
31301,4.596539266380606e-21
31302,0.0
31303,0.0
31304,0.0
31305,9.510988278496703e-25
31306,0.0
31307,3.2650574213863173e-22
31308,1.61805710052771e-26
31309,3.644554883776496e-18
31310,0.0
31311,0.0
31312,0.0
31313,9.757668680765041e-22
31314,0.0
31315,2.5031773261722917e-22
31316,1.2679557004099672e-26
31317,2.8343463630318313e-18
31318,0.0
31319,0.0
31320,0.0
31321,7.273558059563069e-22
31322,0.0
31323,6.664741844857652e-23
31324,3.262608911151564e-27
31325,5.856885931394097e-19
31326,0.0
31327,0.0
31328,0.0
31329,1.7610573762187112e-22
31330,0.0
31331,1.558038626451492e-23
31332,7.480556978585447e-28
31333,1.6758126033289696e-19
31334,0.0
31335,0.0
31336,0.0
31337,4.5306954447589597e-23
31338,0.0
31339,1.1951446092300456e-25
31340,3.1205464849923158e-30
31341,7.633709792160208e-22
31342,0.0
31343,0.0
31344,0.0
31345,2.4190338307321476e-25
31346,0.0
31347,4.231146677195063e-25
31348,1.906526952513919e-29
31349,3.339186970950749e-21
31350,0.0
31351,0.0
31352,0.0
31353,9.490546920290164e-25
31354,0.0
31355,1.0450979521971416e-20
31356,2.8542570203087307e-25
31357,7.015399507890013e-17
31358,0.0
31359,0.0
31360,0.0
31361,2.854547302662507e-20
31362,0.0
31363,3.3038549812116708e-25
31364,1.7349989673052077e-29
31365,4.054714154732065e-21
31366,0.0
31367,0.0
31368,0.0
31369,8.76400504050548e-25
31370,0.0
31371,9.52006313713514e-25
31372,4.5209959608557586e-29
31373,1.192278828667684e-20
31374,0.0
31375,0.0
31376,0.0
31377,2.539937660598521e-24
31378,0.0
31379,1.9533517355288497e-25
31380,9.39718170216841e-30
31381,2.0307193161400548e-21
31382,0.0
31383,0.0
31384,0.0
31385,5.040776317898281e-25
31386,0.0
31387,3.732482435734372e-23
31388,1.9209103931731794e-27
31389,4.2888159292956325e-19
31390,0.0
31391,0.0
31392,0.0
31393,1.0400221636487502e-22
31394,0.0
31395,2.2893872140633207e-32
31396,1.4084583147503769e-36
31397,2.0661482369533208e-28
31398,0.0
31399,0.0
31400,0.0
31401,2.4770613523910285e-32
31402,0.0
31403,9.77695470484423e-25
31404,3.127710530611425e-29
31405,5.62786708475944e-21
31406,0.0
31407,0.0
31408,0.0
31409,1.6436460288228252e-24
31410,0.0
31411,9.704624970964959e-29
31412,4.467531667173368e-33
31413,9.599268716323855e-25
31414,0.0
31415,0.0
31416,0.0
31417,1.932662152878463e-28
31418,0.0
31419,1.211802431776888e-21
31420,5.133629437266353e-26
31421,1.2127854134734025e-17
31422,0.0
31423,0.0
31424,0.0
31425,3.6334578875052306e-21
31426,0.0
31427,9.116125328706012e-30
31428,4.593388816744537e-34
31429,6.058592884243695e-26
31430,0.0
31431,0.0
31432,0.0
31433,9.26137881464842e-30
31434,0.0
31435,3.1614466674835045e-26
31436,3.1614466674835045e-26
31437,1.6679903726303687e-30
31438,1.6679903726303687e-30
31439,1.6679903726303687e-30
31440,1.6679903726303687e-30
31441,1.9570243090275424e-22
31442,0.0
31443,0.0
31444,0.0
31445,3.4039212474818575e-26
31446,0.0
31447,4.415381443823937e-26
31448,1.9256248800933105e-30
31449,2.3366201376520585e-22
31450,0.0
31451,0.0
31452,0.0
31453,5.261909313811769e-26
31454,0.0
31455,4.2390027654564554e-23
31456,1.0858681915946894e-27
31457,2.7657422260745795e-19
31458,0.0
31459,0.0
31460,0.0
31461,1.0045462052167474e-22
31462,0.0
31463,2.8274760476893726e-27
31464,1.61012856751199e-31
31465,2.413257248842247e-23
31466,0.0
31467,0.0
31468,0.0
31469,3.9948863797924676e-27
31470,0.0
31471,1.108001968166245e-22
31472,2.7267917042777134e-27
31473,7.4121059411704925e-19
31474,0.0
31475,0.0
31476,0.0
31477,2.6933655057515808e-22
31478,0.0
31479,3.167822327601162e-25
31480,1.6115680731920295e-29
31481,3.965276866586903e-21
31482,0.0
31483,0.0
31484,0.0
31485,8.360758081202998e-25
31486,0.0
31487,2.0326836557219172e-25
31488,1.083235836565232e-29
31489,2.431751057779646e-21
31490,0.0
31491,0.0
31492,0.0
31493,5.390415248310338e-25
31494,0.0
31495,2.4795805148785374e-21
31496,9.507863156716864e-26
31497,2.284798087016203e-17
31498,0.0
31499,0.0
31500,0.0
31501,7.454205944681232e-21
31502,0.0
31503,1.1600822092897863e-30
31504,7.275119039999161e-35
31505,9.915388392205247e-27
31506,0.0
31507,0.0
31508,0.0
31509,1.2621043984326814e-30
31510,0.0
31511,1.0249446750822493e-31
31512,5.4585670082460156e-36
31513,9.184830201225698e-28
31514,0.0
31515,0.0
31516,0.0
31517,1.3614305207523045e-31
31518,0.0
31519,1.4091397457318403e-30
31520,8.720873202605546e-35
31521,1.1891954886690312e-26
31522,0.0
31523,0.0
31524,0.0
31525,1.62853119018287e-30
31526,0.0
31527,1.3365350785445445e-31
31528,6.978311738670229e-36
31529,1.1855215847071181e-27
31530,0.0
31531,0.0
31532,0.0
31533,1.8973543820153565e-31
31534,0.0
31535,1.5155147610684715e-32
31536,8.383509982990099e-37
31537,1.2525417801006065e-28
31538,0.0
31539,0.0
31540,0.0
31541,1.855063504206388e-32
31542,0.0
31543,1.709929228219309e-25
31544,3.8691800927372276e-30
31545,1.0494360257948743e-21
31546,0.0
31547,0.0
31548,0.0
31549,3.2379510759991786e-25
31550,0.0
31551,3.303883577419485e-23
31552,1.509915498593485e-27
31553,2.7578723780279617e-19
31554,0.0
31555,0.0
31556,0.0
31557,8.837334828684703e-23
31558,0.0
31559,1.287787092717074e-31
31560,7.03357948820181e-36
31561,1.1580545496192507e-27
31562,0.0
31563,0.0
31564,0.0
31565,1.5910665160201856e-31
31566,0.0
31567,2.855367835070895e-25
31568,1.4606812421622884e-29
31569,2.3948631645450425e-21
31570,0.0
31571,0.0
31572,0.0
31573,6.076070467377416e-25
31574,0.0
31575,4.847962935444161e-25
31576,1.9094238219841758e-29
31577,3.7452512665124156e-21
31578,0.0
31579,0.0
31580,0.0
31581,1.1419783177946407e-24
31582,0.0
31583,1.063220158228357e-30
31584,5.520617383140715e-35
31585,9.086315610489385e-27
31586,0.0
31587,0.0
31588,0.0
31589,1.695912783321157e-30
31590,0.0
31591,1.51998604182794e-30
31592,9.482754254056664e-35
31593,1.3047810216906067e-26
31594,0.0
31595,0.0
31596,0.0
31597,1.6607779154519154e-30
31598,0.0
31599,4.9526570418888754e-26
31600,1.2380708051730573e-30
31601,3.020882883115068e-22
31602,0.0
31603,0.0
31604,0.0
31605,9.053728259532771e-26
31606,0.0
31607,6.0948026598212315e-33
31608,3.338140915797961e-37
31609,5.429698458719374e-29
31610,0.0
31611,0.0
31612,0.0
31613,7.501827153427277e-33
31614,0.0
31615,1.2141058607835212e-30
31616,6.243282381844968e-35
31617,1.0982538470670437e-26
31618,0.0
31619,0.0
31620,0.0
31621,1.5324334925681193e-30
31622,0.0
31623,4.524920770748451e-33
31624,2.406244478482077e-37
31625,3.9630678985882517e-29
31626,0.0
31627,0.0
31628,0.0
31629,5.695822979420854e-33
31630,0.0
31631,6.207936506127598e-30
31632,3.7671926122690925e-34
31633,4.7364164010721965e-26
31634,0.0
31635,0.0
31636,0.0
31637,7.304252566744034e-30
31638,0.0
31639,7.387607306093752e-33
31640,4.5346574340781725e-37
31641,6.028957579446538e-29
31642,0.0
31643,0.0
31644,0.0
31645,7.296304455813478e-33
31646,0.0
31647,1.0407992726884e-31
31648,5.810170684723905e-36
31649,8.986792602834192e-28
31650,0.0
31651,0.0
31652,0.0
31653,1.3732498813509524e-31
31654,0.0
31655,7.025624804182277e-26
31656,3.262031430085536e-30
31657,6.498397333237467e-22
31658,0.0
31659,0.0
31660,0.0
31661,1.6244589841074904e-25
31662,0.0
31663,1.7070767823093346e-30
31664,1.092791550374098e-34
31665,1.310822432814556e-26
31666,0.0
31667,0.0
31668,0.0
31669,1.6415795536351897e-30
31670,0.0
31671,1.1580115705666117e-25
31672,3.0101724555066024e-30
31673,7.9070969226026225e-22
31674,0.0
31675,0.0
31676,0.0
31677,2.3943834065581883e-25
31678,0.0
31679,1.0186022225032079e-25
31680,2.72892085594242e-30
31681,6.460062479776071e-22
31682,0.0
31683,0.0
31684,0.0
31685,2.0443871468079696e-25
31686,0.0
31687,6.397932126202444e-25
31688,2.0319042395771435e-29
31689,3.655423814074418e-21
31690,0.0
31691,0.0
31692,0.0
31693,1.0468035314786966e-24
31694,0.0
31695,1.4063523495188888e-23
31696,4.142249198376749e-28
31697,8.775603062545112e-20
31698,0.0
31699,0.0
31700,0.0
31701,3.17360698545458e-23
31702,0.0
31703,5.530812639601965e-30
31704,3.0986662456711585e-34
31705,4.9905112719830043e-26
31706,0.0
31707,0.0
31708,0.0
31709,7.341292863936185e-30
31710,0.0
31711,1.1866487929849691e-26
31712,6.457224157343769e-31
31713,5.126516469782745e-22
31714,0.0
31715,0.0
31716,0.0
31717,2.7072766413372264e-26
31718,0.0
31719,2.465678070574078e-28
31720,1.9384025271966357e-32
31721,1.1881815854690733e-23
31722,0.0
31723,0.0
31724,0.0
31725,6.281743106884655e-28
31726,0.0
31727,8.830559006597475e-31
31728,5.744608750044864e-35
31729,4.468553134026162e-26
31730,0.0
31731,0.0
31732,0.0
31733,2.2586469435795717e-30
31734,0.0
31735,1.8078896980957422e-28
31736,5.289724211358309e-33
31737,6.258315973322356e-24
31738,0.0
31739,0.0
31740,0.0
31741,4.8511560849214965e-28
31742,0.0
31743,9.338523686352276e-26
31744,1.7087967656434578e-30
31745,2.3005972903534586e-21
31746,0.0
31747,0.0
31748,0.0
31749,2.251521189660729e-25
31750,0.0
31751,1.5356684244455967e-24
31752,2.1413428012545177e-29
31753,3.260430935192926e-20
31754,0.0
31755,0.0
31756,0.0
31757,3.1809139673613706e-24
31758,0.0
31759,1.5050274883946302e-27
31760,3.2256728725970883e-32
31761,4.275119026508008e-23
31762,0.0
31763,0.0
31764,0.0
31765,4.082639066592539e-27
31766,0.0
31767,1.1408090747476025e-28
31768,3.785215236554602e-33
31769,4.710061273133958e-24
31770,0.0
31771,0.0
31772,0.0
31773,3.0990066512762098e-28
31774,0.0
31775,1.0830138671206103e-27
31776,2.5773089799970917e-32
31777,3.1363702263732515e-23
31778,0.0
31779,0.0
31780,0.0
31781,2.8287275169672355e-27
31782,0.0
31783,6.941566414606462e-21
31784,2.2085698704129824e-26
31785,6.818935509730298e-17
31786,0.0
31787,0.0
31788,0.0
31789,8.127564890629209e-21
31790,0.0
31791,1.2630900618133464e-25
31792,1.781333230648519e-30
31793,2.7574697817921313e-21
31794,0.0
31795,0.0
31796,0.0
31797,2.7309585538607523e-25
31798,0.0
31799,1.573720970463652e-20
31800,5.60315390137566e-26
31801,9.434347595980473e-17
31802,0.0
31803,0.0
31804,0.0
31805,1.813049363275818e-20
31806,0.0
31807,5.952880806936373e-21
31808,2.5030670537715412e-26
31809,7.729047927008912e-17
31810,0.0
31811,0.0
31812,0.0
31813,7.776647248244225e-21
31814,0.0
31815,4.0786521027181655e-28
31816,7.12782966671775e-33
31817,9.25776866108619e-24
31818,0.0
31819,0.0
31820,0.0
31821,8.701796378558685e-28
31822,0.0
31823,4.1737895878982945e-32
31824,3.2780135080336525e-36
31825,2.111945888065877e-27
31826,0.0
31827,0.0
31828,0.0
31829,9.9044379833618e-32
31830,0.0
31831,4.5175928859022185e-32
31832,4.3936508456433074e-36
31833,3.358978978894801e-27
31834,0.0
31835,0.0
31836,0.0
31837,1.1065650077821597e-31
31838,0.0
31839,1.040669865806702e-28
31840,4.301926553661586e-33
31841,5.287953162167188e-24
31842,0.0
31843,0.0
31844,0.0
31845,2.821354720102381e-28
31846,0.0
31847,1.1861630639620119e-21
31848,4.644236386515968e-27
31849,1.2458868654820595e-17
31850,0.0
31851,0.0
31852,0.0
31853,1.3928619886916063e-21
31854,0.0
31855,6.451216440815586e-31
31856,4.514467974219689e-35
31857,3.262013182501166e-26
31858,0.0
31859,0.0
31860,0.0
31861,1.6514027367470452e-30
31862,0.0
31863,3.269199443421257e-27
31864,1.655811216720821e-31
31865,1.3689411259597616e-22
31866,0.0
31867,0.0
31868,0.0
31869,7.193847543327911e-27
31870,0.0
31871,3.9257782649383594e-31
31872,3.1701030692309814e-35
31873,1.9701360455123494e-26
31874,0.0
31875,0.0
31876,0.0
31877,9.727149925370783e-31
31878,0.0
31879,7.433304768882393e-29
31880,3.252967557549594e-33
31881,3.459995995119102e-24
31882,0.0
31883,0.0
31884,0.0
31885,1.9894071509067809e-28
31886,0.0
31887,4.61433254449184e-30
31888,3.513767968846308e-34
31889,2.358116265997751e-25
31890,0.0
31891,0.0
31892,0.0
31893,1.2093315857756791e-29
31894,0.0
31895,3.5789682545700604e-29
31896,2.062323839610092e-33
31897,2.128862440103078e-24
31898,0.0
31899,0.0
31900,0.0
31901,9.140191478457177e-29
31902,0.0
31903,1.4646934160451736e-21
31904,1.4301108357844083e-26
31905,3.8021198037322307e-17
31906,0.0
31907,0.0
31908,0.0
31909,3.94585710534073e-21
31910,0.0
31911,1.3552612536844997e-28
31912,4.174854144969758e-33
31913,5.6341526590324816e-24
31914,0.0
31915,0.0
31916,0.0
31917,3.6837290935243826e-28
31918,0.0
31919,2.29629235648681e-21
31920,8.173836965857934e-27
31921,1.8058457885330965e-17
31922,0.0
31923,0.0
31924,0.0
31925,2.5823916333180628e-21
31926,0.0
31927,1.1320371912746587e-24
31928,1.701765541482037e-29
31929,2.6269950860279974e-20
31930,0.0
31931,0.0
31932,0.0
31933,2.5592923629081186e-24
31934,0.0
31935,1.3368132040814519e-27
31936,2.0454251164936632e-32
31937,3.0471188191009083e-23
31938,0.0
31939,0.0
31940,0.0
31941,2.9956289911338222e-27
31942,0.0
31943,1.720510527819676e-16
31944,4.997551217077807e-22
31945,1.102942403749009e-13
31946,0.0
31947,0.0
31948,0.0
31949,2.032165845198953e-16
31950,0.0
31951,3.315727635872906e-30
31952,2.3002748447787283e-34
31953,1.6781360383271226e-25
31954,0.0
31955,0.0
31956,0.0
31957,8.766624715212184e-30
31958,0.0
31959,8.42952171149806e-31
31960,5.43867830963745e-35
31961,4.216240903871879e-26
31962,0.0
31963,0.0
31964,0.0
31965,2.192632497391065e-30
31966,0.0
31967,6.986970504270651e-28
31968,1.1808155198748723e-32
31969,1.6843972618445264e-23
31970,0.0
31971,0.0
31972,0.0
31973,1.655921884717934e-27
31974,0.0
31975,3.877441655113903e-29
31976,1.8837364930194314e-33
31977,1.9297119407820917e-24
31978,0.0
31979,0.0
31980,0.0
31981,1.0229424028923467e-28
31982,0.0
31983,2.0824078403234992e-29
31984,8.233014578010487e-34
31985,9.711310630692395e-25
31986,0.0
31987,0.0
31988,0.0
31989,5.514446598509704e-29
31990,0.0
31991,1.6390819337682235e-31
31992,1.164819622337623e-35
31993,1.181688830043392e-26
31994,0.0
31995,0.0
31996,0.0
31997,4.071090995796049e-31
31998,0.0
31999,6.009179430902145e-32
32000,5.073137018194995e-36
32001,4.472114871828114e-27
32002,0.0
32003,0.0
32004,0.0
32005,1.4756669425561757e-31
32006,0.0
32007,9.225171331693941e-29
32008,4.810950137714192e-33
32009,4.657354320612521e-24
32010,0.0
32011,0.0
32012,0.0
32013,2.4508055580610336e-28
32014,0.0
32015,6.320641383601636e-26
32016,1.0895802899071285e-30
32017,2.036863797907032e-21
32018,0.0
32019,0.0
32020,0.0
32021,1.7148545552367662e-25
32022,0.0
32023,1.757568007451165e-29
32024,8.022074871820313e-34
32025,8.910104052304675e-25
32026,0.0
32027,0.0
32028,0.0
32029,4.7866861217009307e-29
32030,0.0
32031,6.099178527223817e-17
32032,1.6588914324036862e-22
32033,4.007665239166153e-14
32034,0.0
32035,0.0
32036,0.0
32037,6.788413868616072e-17
32038,0.0
32039,2.1195006516750496e-19
32040,7.849443094342026e-25
32041,1.0906775408439165e-16
32042,0.0
32043,0.0
32044,0.0
32045,1.9056278051736651e-19
32046,0.0
32047,2.346000061606126e-28
32048,1.13732193502086e-32
32049,1.2009773826683012e-23
32050,0.0
32051,0.0
32052,0.0
32053,6.321117300150193e-28
32054,0.0
32055,3.2249519372097516e-29
32056,1.5682751352320006e-33
32057,1.5922804356631037e-24
32058,0.0
32059,0.0
32060,0.0
32061,8.356659982504149e-29
32062,0.0
32063,1.5142234186930903e-28
32064,7.884853906119057e-33
32065,7.755217406302676e-24
32066,0.0
32067,0.0
32068,0.0
32069,4.0794922896564045e-28
32070,0.0
32071,1.4678694183294311e-30
32072,1.0491168842887613e-34
32073,7.39696751676826e-26
32074,0.0
32075,0.0
32076,0.0
32077,3.801993349542533e-30
32078,0.0
32079,3.9045237989328364e-32
32080,2.8975856826639876e-36
32081,1.9622522127664014e-27
32082,0.0
32083,0.0
32084,0.0
32085,9.283795774037246e-32
32086,0.0
32087,8.52980650118253e-29
32088,7.189161819155872e-33
32089,3.914935234603681e-24
32090,0.0
32091,0.0
32092,0.0
32093,2.067457147091775e-28
32094,0.0
32095,6.964527082153e-31
32096,5.860011530404399e-35
32097,3.524683217970759e-26
32098,0.0
32099,0.0
32100,0.0
32101,1.727093852431521e-30
32102,0.0
32103,2.8597049060461386e-26
32104,4.330216970491314e-31
32105,7.895764083729345e-22
32106,0.0
32107,0.0
32108,0.0
32109,7.771171082730833e-26
32110,0.0
32111,7.294872535598484e-29
32112,3.9227205249519624e-33
32113,3.688756585732786e-24
32114,0.0
32115,0.0
32116,0.0
32117,1.9418850702702689e-28
32118,0.0
32119,5.483699560281799e-27
32120,1.0853359324546145e-31
32121,1.9827310771181605e-22
32122,0.0
32123,0.0
32124,0.0
32125,1.4922055905305727e-26
32126,0.0
32127,9.717304186309087e-27
32128,1.7517027561363246e-31
32129,3.006753059016239e-22
32130,0.0
32131,0.0
32132,0.0
32133,2.6411549981889416e-26
32134,0.0
32135,4.572478162718044e-27
32136,9.209861881347927e-32
32137,1.4964440198730372e-22
32138,0.0
32139,0.0
32140,0.0
32141,1.242738883350523e-26
32142,0.0
32143,3.2165056457717125e-25
32144,4.0465217532706425e-30
32145,6.888781951767922e-21
32146,0.0
32147,0.0
32148,0.0
32149,6.810069547906767e-25
32150,0.0
32151,2.6775806136082745e-21
32152,9.313117742972293e-27
32153,1.8593779399273233e-17
32154,0.0
32155,0.0
32156,0.0
32157,2.9498589464058594e-21
32158,0.0
32159,4.280397405142109e-27
32160,8.703903251878297e-32
32161,1.4072975626555246e-22
32162,0.0
32163,0.0
32164,0.0
32165,1.163341805095577e-26
32166,0.0
32167,1.496371343695561e-20
32168,5.463365283780167e-26
32169,1.192859029563694e-16
32170,0.0
32171,0.0
32172,0.0
32173,1.8137203166125237e-20
32174,0.0
32175,8.453488517870648e-29
32176,3.785503967354523e-33
32177,4.0682957110354346e-24
32178,0.0
32179,0.0
32180,0.0
32181,2.187638545998941e-28
32182,0.0
32183,7.345919308774467e-29
32184,3.876102623050258e-33
32185,3.733164327100845e-24
32186,0.0
32187,0.0
32188,0.0
32189,1.9671902249214373e-28
32190,0.0
32191,2.6428831330215544e-30
32192,1.8500722174395523e-34
32193,1.333697303654186e-25
32194,0.0
32195,0.0
32196,0.0
32197,6.94837005336027e-30
32198,0.0
32199,6.516535135407728e-32
32200,4.98709827899957e-36
32201,4.926444056824996e-27
32202,0.0
32203,0.0
32204,0.0
32205,1.4714398648706187e-31
32206,0.0
32207,1.0296414372402818e-27
32208,3.044513911708813e-32
32209,4.332795487187975e-23
32210,0.0
32211,0.0
32212,0.0
32213,2.79173271385149e-27
32214,0.0
32215,9.217158535874454e-20
32216,2.859837225137038e-25
32217,3.883712237609971e-17
32218,0.0
32219,0.0
32220,0.0
32221,8.312155737316672e-20
32222,0.0
32223,1.420871379469205e-27
32224,7.64410340605264e-32
32225,7.308933233125821e-23
32226,0.0
32227,0.0
32228,0.0
32229,3.788520289949453e-27
32230,0.0
32231,2.227282610197937e-28
32232,6.17837185929905e-33
32233,8.345658494616163e-24
32234,0.0
32235,0.0
32236,0.0
32237,6.051010921757231e-28
32238,0.0
32239,1.3074196492331517e-29
32240,8.024216475590717e-34
32241,6.610297426192466e-25
32242,0.0
32243,0.0
32244,0.0
32245,3.4959814378991835e-29
32246,0.0
32247,4.015657503397712e-31
32248,2.6809037037892015e-35
32249,2.00849548554949e-26
32250,0.0
32251,0.0
32252,0.0
32253,1.021280400581979e-30
32254,0.0
32255,9.014161030308906e-27
32256,2.091944071158387e-31
32257,3.173911296437378e-22
32258,0.0
32259,0.0
32260,0.0
32261,2.439847401863459e-26
32262,0.0
32263,6.799054988849653e-20
32264,2.508717947932527e-25
32265,6.708280713687773e-16
32266,0.0
32267,0.0
32268,0.0
32269,8.942918436009862e-20
32270,0.0
32271,1.924743541448838e-30
32272,1.300914087925256e-34
32273,9.756569429717671e-26
32274,0.0
32275,0.0
32276,0.0
32277,5.005906827948492e-30
32278,0.0
32279,1.1180708958228106e-26
32280,1.5714865417174089e-31
32281,2.967113114073245e-22
32282,0.0
32283,0.0
32284,0.0
32285,2.916964189962331e-26
32286,0.0
32287,9.087776235759209e-26
32288,1.5338137110150808e-30
32289,3.0640466255454732e-21
32290,0.0
32291,0.0
32292,0.0
32293,2.4644123147478877e-25
32294,0.0
32295,3.084276416837807e-28
32296,1.091942563354541e-32
32297,1.4780165762258726e-23
32298,0.0
32299,0.0
32300,0.0
32301,8.357014473984538e-28
32302,0.0
32303,1.2068914876658851e-25
32304,1.4289082693284888e-30
32305,2.8766381141171444e-21
32306,0.0
32307,0.0
32308,0.0
32309,2.828029120843362e-25
32310,0.0
32311,8.93271063648082e-23
32312,7.427950683636996e-28
32313,1.6477064536804897e-18
32314,0.0
32315,0.0
32316,0.0
32317,1.6040788523540336e-22
32318,0.0
32319,1.2958854622119382e-21
32320,1.0650856356392023e-26
32321,2.664564150864811e-17
32322,0.0
32323,0.0
32324,0.0
32325,2.559989498222724e-21
32326,0.0
32327,4.861449991733112e-23
32328,4.56921534850276e-28
32329,1.3383806092550599e-18
32330,0.0
32331,0.0
32332,0.0
32333,1.2993498363850813e-22
32334,0.0
32335,3.672933850354134e-23
32336,2.7750190123116114e-28
32337,7.459304866922768e-19
32338,0.0
32339,0.0
32340,0.0
32341,7.28944205787962e-23
32342,0.0
32343,2.748477537400855e-23
32344,2.3189070421134585e-28
32345,7.062462383111039e-19
32346,0.0
32347,0.0
32348,0.0
32349,6.883862160779082e-23
32350,0.0
32351,2.262906671194364e-23
32352,1.5023708847034667e-28
32353,3.9878072308330585e-19
32354,0.0
32355,0.0
32356,0.0
32357,3.920421604427312e-23
32358,0.0
32359,8.426947455455567e-24
32360,1.1694229770432283e-28
32361,3.3520294911823245e-19
32362,0.0
32363,0.0
32364,0.0
32365,2.267322083453067e-23
32366,0.0
32367,3.787661047244047e-23
32368,4.033195341205766e-28
32369,1.2270666040310692e-18
32370,0.0
32371,0.0
32372,0.0
32373,1.0197273600211827e-22
32374,0.0
32375,5.471883181967614e-23
32376,2.792508863619078e-28
32377,5.240773893818929e-19
32378,0.0
32379,0.0
32380,0.0
32381,5.850041011825221e-23
32382,0.0
32383,1.5742754743623393e-25
32384,1.740612977861458e-30
32385,3.456835035782769e-21
32386,0.0
32387,0.0
32388,0.0
32389,3.39839576987885e-25
32390,0.0
32391,2.909156513108616e-23
32392,1.8172934121610774e-28
32393,2.5097688590745722e-19
32394,0.0
32395,0.0
32396,0.0
32397,3.0818848658270846e-23
32398,0.0
32399,3.3364587996396815e-23
32400,2.15075024680912e-28
32401,4.2491461565751792e-19
32402,0.0
32403,0.0
32404,0.0
32405,4.1773286732531904e-23
32406,0.0
32407,4.945999788010338e-23
32408,2.5660912430495675e-28
32409,3.269886320452746e-19
32410,0.0
32411,0.0
32412,0.0
32413,4.930778559071917e-23
32414,0.0
32415,6.222634532401761e-23
32416,2.95801798673237e-28
32417,1.847173923964869e-19
32418,0.0
32419,0.0
32420,0.0
32421,5.605514326045881e-23
32422,0.0
32423,1.0019023221156811e-21
32424,4.359528859139125e-27
32425,4.096401879793281e-18
32426,0.0
32427,0.0
32428,0.0
32429,1.0001495110496035e-21
32430,0.0
32431,1.2178986857435635e-25
32432,1.124604755346941e-30
32433,2.1372630467040474e-21
32434,0.0
32435,0.0
32436,0.0
32437,2.101147784350401e-25
32438,0.0
32439,5.2783020800805334e-23
32440,3.9068261701285265e-28
32441,8.000102109724984e-19
32442,0.0
32443,0.0
32444,0.0
32445,7.814256703082503e-23
32446,0.0
32447,1.3812425850504546e-21
32448,5.914654118729642e-27
32449,2.6276591569635126e-18
32450,0.0
32451,0.0
32452,0.0
32453,1.2446349993570292e-21
32454,0.0
32455,8.797749409807478e-22
32456,7.847099869304729e-27
32457,2.0837395968621238e-17
32458,0.0
32459,0.0
32460,0.0
32461,2.0289074351693942e-21
32462,0.0
32463,5.174236180552502e-23
32464,5.4675504451051175e-28
32465,1.6539850647224969e-18
32466,0.0
32467,0.0
32468,0.0
32469,1.392994062939802e-22
32470,0.0
32471,2.0894940901089906e-25
32472,3.1110851660614174e-30
32473,6.5570429442493776e-21
32474,0.0
32475,0.0
32476,0.0
32477,5.670481084224493e-25
32478,0.0
32479,3.167567800992693e-18
32480,9.494788230947084e-24
32481,3.535878687215585e-16
32482,0.0
32483,0.0
32484,0.0
32485,2.8549096594695933e-18
32486,0.0
32487,1.2269302484769687e-19
32488,5.035855798001965e-25
32489,3.604281693138943e-17
32490,0.0
32491,0.0
32492,0.0
32493,1.1046485262641667e-19
32494,0.0
32495,1.5872086350274692e-19
32496,5.2924505567954665e-25
32497,1.864520356359443e-17
32498,0.0
32499,0.0
32500,0.0
32501,1.4297286975399167e-19
32502,0.0
32503,4.498081347473354e-22
32504,2.0095981189612505e-27
32505,3.529903049684489e-19
32506,0.0
32507,0.0
32508,0.0
32509,4.0501363381010823e-22
32510,0.0
32511,3.4273421392438735e-22
32512,1.5356367744832626e-27
32513,3.29367215746065e-19
32514,0.0
32515,0.0
32516,0.0
32517,3.0863454640384387e-22
